worker#,obj-id,open+read-data-time,wrkr-num-objs,mean-obj-time,num-dsets,mean-dset-time,pb-size,num-workers,obj-type,tot-num-obj,total-runtime
49,pcs_s1p02,6.329629857000327,8,0.7912037321250409,16,0.39560186606252046,268435456,64,signals,61,410.7706235270002
50,pcs_s1p02,4.063663789000202,8,0.5079579736250253,16,0.25397898681251263,268435456,64,signals,61,410.7706235270002
51,pcs_s1p02,7.907531375999952,8,0.988441421999994,16,0.494220710999997,268435456,64,signals,61,410.7706235270002
52,pcs_s1p02,5.402665071000229,8,0.6753331338750286,16,0.3376665669375143,268435456,64,signals,61,410.7706235270002
53,pcs_s1p02,4.700385635999737,8,0.5875482044999671,16,0.29377410224998357,268435456,64,signals,61,410.7706235270002
54,pcs_s1p02,6.541333245999795,8,0.8176666557499743,16,0.40883332787498716,268435456,64,signals,61,410.7706235270002
55,pcs_s1p02,7.904818776999946,8,0.9881023471249932,16,0.4940511735624966,268435456,64,signals,61,410.7706235270002
56,pcs_s1p02,6.325826067999969,8,0.7907282584999962,16,0.3953641292499981,268435456,64,signals,61,410.7706235270002
57,pcs_s1p02,6.972227738000129,8,0.8715284672500161,16,0.43576423362500805,268435456,64,signals,61,410.7706235270002
58,pcs_s1p02,4.206808007999825,8,0.5258510009999782,16,0.2629255004999891,268435456,64,signals,61,410.7706235270002
59,pcs_s1p02,7.106387949000236,8,0.8882984936250296,16,0.4441492468125148,268435456,64,signals,61,410.7706235270002
60,pcs_s1p02,9.565009940999971,8,1.1956262426249964,16,0.5978131213124982,268435456,64,signals,61,410.7706235270002
61,pcs_s1p02,5.401931249999961,8,0.6752414062499952,16,0.3376207031249976,268435456,64,signals,61,410.7706235270002
62,pcs_s1p02,5.412503453000227,8,0.6765629316250283,16,0.33828146581251417,268435456,64,signals,61,410.7706235270002
63,pcs_s1p02,1.8136353049999343,4,0.4534088262499836,8,0.2267044131249918,268435456,64,signals,61,410.7706235270002
1,pcs_s1p02_pid,9.597147744999802,8,1.1996434681249752,24,0.3998811560416584,268435456,64,signals,61,410.7706235270002
2,pcs_s1p02_pid,6.667148190000262,8,0.8333935237500327,24,0.2777978412500109,268435456,64,signals,61,410.7706235270002
3,pcs_s1p02_pid,9.00304891099995,8,1.1253811138749938,24,0.3751270379583313,268435456,64,signals,61,410.7706235270002
4,pcs_s1p02_pid,5.049419226999817,8,0.6311774033749771,24,0.21039246779165902,268435456,64,signals,61,410.7706235270002
5,pcs_s1p02_pid,5.792018048000045,8,0.7240022560000057,24,0.24133408533333522,268435456,64,signals,61,410.7706235270002
6,pcs_s1p02_pid,6.583994781000001,8,0.8229993476250002,24,0.27433311587500003,268435456,64,signals,61,410.7706235270002
7,pcs_s1p02_pid,7.735074625999914,8,0.9668843282499893,24,0.32229477608332974,268435456,64,signals,61,410.7706235270002
8,pcs_s1p02_pid,5.02460821700015,8,0.6280760271250188,24,0.20935867570833958,268435456,64,signals,61,410.7706235270002
9,pcs_s1p02_pid,5.323480663999817,8,0.6654350829999771,24,0.2218116943333257,268435456,64,signals,61,410.7706235270002
10,pcs_s1p02_pid,5.6563803140002165,8,0.7070475392500271,24,0.23568251308334234,268435456,64,signals,61,410.7706235270002
11,pcs_s1p02_pid,7.267294987999776,8,0.908411873499972,24,0.302803957833324,268435456,64,signals,61,410.7706235270002
12,pcs_s1p02_pid,8.515442403999714,8,1.0644303004999642,24,0.35481010016665476,268435456,64,signals,61,410.7706235270002
13,pcs_s1p02_pid,5.5169151709997095,8,0.6896143963749637,24,0.22987146545832124,268435456,64,signals,61,410.7706235270002
14,pcs_s1p02_pid,8.497842708000007,8,1.062230338500001,24,0.3540767795000003,268435456,64,signals,61,410.7706235270002
15,pcs_s1p02_pid,6.401680794000185,8,0.8002100992500232,24,0.26673669975000774,268435456,64,signals,61,410.7706235270002
16,pcs_s1p02_pid,6.405478178000067,8,0.8006847722500083,24,0.2668949240833361,268435456,64,signals,61,410.7706235270002
17,pcs_s1p02_pid,5.9657664500000465,8,0.7457208062500058,24,0.24857360208333526,268435456,64,signals,61,410.7706235270002
18,pcs_s1p02_pid,6.7877831589999005,8,0.8484728948749876,24,0.2828242982916625,268435456,64,signals,61,410.7706235270002
19,pcs_s1p02_pid,5.653039183999681,8,0.7066298979999601,24,0.23554329933332005,268435456,64,signals,61,410.7706235270002
20,pcs_s1p02_pid,7.056990256000063,8,0.8821237820000079,24,0.2940412606666693,268435456,64,signals,61,410.7706235270002
21,pcs_s1p02_pid,8.227541814000233,8,1.0284427267500291,24,0.3428142422500097,268435456,64,signals,61,410.7706235270002
22,pcs_s1p02_pid,8.656607081999937,8,1.082075885249992,24,0.36069196174999735,268435456,64,signals,61,410.7706235270002
23,pcs_s1p02_pid,5.812932928000009,8,0.7266166160000012,24,0.24220553866666705,268435456,64,signals,61,410.7706235270002
24,pcs_s1p02_pid,7.642861349999748,8,0.9553576687499685,24,0.3184525562499895,268435456,64,signals,61,410.7706235270002
25,pcs_s1p02_pid,8.239901895000003,8,1.0299877368750003,24,0.3433292456250001,268435456,64,signals,61,410.7706235270002
26,pcs_s1p02_pid,5.586502839999866,8,0.6983128549999833,24,0.2327709516666611,268435456,64,signals,61,410.7706235270002
27,pcs_s1p02_pid,10.256840505000127,8,1.282105063125016,24,0.4273683543750053,268435456,64,signals,61,410.7706235270002
28,pcs_s1p02_pid,6.498300033000305,8,0.8122875041250381,24,0.27076250137501273,268435456,64,signals,61,410.7706235270002
29,pcs_s1p02_pid,5.762416771000062,8,0.7203020963750077,24,0.24010069879166926,268435456,64,signals,61,410.7706235270002
30,pcs_s1p02_pid,6.731367800000044,8,0.8414209750000055,24,0.28047365833333515,268435456,64,signals,61,410.7706235270002
31,pcs_s1p02_pid,8.03055775699977,8,1.0038197196249712,24,0.3346065732083237,268435456,64,signals,61,410.7706235270002
32,pcs_s1p02_pid,6.37595193199968,8,0.79699399149996,24,0.26566466383332,268435456,64,signals,61,410.7706235270002
33,pcs_s1p02_pid,7.227578865999931,8,0.9034473582499913,24,0.3011491194166638,268435456,64,signals,61,410.7706235270002
34,pcs_s1p02_pid,4.711493219000204,8,0.5889366523750255,24,0.19631221745834182,268435456,64,signals,61,410.7706235270002
35,pcs_s1p02_pid,5.5064935890000015,8,0.6883116986250002,24,0.22943723287500006,268435456,64,signals,61,410.7706235270002
36,pcs_s1p02_pid,6.755227877999914,8,0.8444034847499893,24,0.28146782824999644,268435456,64,signals,61,410.7706235270002
37,pcs_s1p02_pid,7.363989720000063,8,0.9204987150000079,24,0.30683290500000265,268435456,64,signals,61,410.7706235270002
38,pcs_s1p02_pid,6.362559377000252,8,0.7953199221250316,24,0.26510664070834383,268435456,64,signals,61,410.7706235270002
39,pcs_s1p02_pid,8.25318191100041,8,1.0316477388750513,24,0.3438825796250171,268435456,64,signals,61,410.7706235270002
40,pcs_s1p02_pid,8.241400046000308,8,1.0301750057500385,24,0.3433916685833462,268435456,64,signals,61,410.7706235270002
41,pcs_s1p02_pid,7.610123494000163,8,0.9512654367500204,24,0.31708847891667347,268435456,64,signals,61,410.7706235270002
42,pcs_s1p02_pid,8.076349505000053,8,1.0095436881250066,24,0.3365145627083355,268435456,64,signals,61,410.7706235270002
43,pcs_s1p02_pid,10.728992950000247,8,1.341124118750031,24,0.44704137291667695,268435456,64,signals,61,410.7706235270002
44,pcs_s1p02_pid,6.222533868000028,8,0.7778167335000035,24,0.25927224450000114,268435456,64,signals,61,410.7706235270002
45,pcs_s1p02_pid,7.420824945000277,8,0.9276031181250346,24,0.30920103937501153,268435456,64,signals,61,410.7706235270002
46,pcs_s1p02_pid,7.975500476999969,8,0.9969375596249961,24,0.3323125198749987,268435456,64,signals,61,410.7706235270002
47,pcs_s1p02_pid,6.928196169999865,8,0.8660245212499831,24,0.288674840416661,268435456,64,signals,61,410.7706235270002
48,pcs_s1p02_pid,7.7512814709998565,8,0.9689101838749821,24,0.32297006129166067,268435456,64,signals,61,410.7706235270002
49,pcs_s1p02_pid,5.530441581999639,8,0.6913051977499549,24,0.23043506591665164,268435456,64,signals,61,410.7706235270002
50,pcs_s1p02_pid,5.998835522000263,8,0.7498544402500329,24,0.2499514800833443,268435456,64,signals,61,410.7706235270002
51,pcs_s1p02_pid,5.130257284999971,8,0.6412821606249963,24,0.21376072020833212,268435456,64,signals,61,410.7706235270002
52,pcs_s1p02_pid,6.044874684000206,8,0.7556093355000257,24,0.2518697785000086,268435456,64,signals,61,410.7706235270002
53,pcs_s1p02_pid,8.032661434000147,8,1.0040826792500184,24,0.3346942264166728,268435456,64,signals,61,410.7706235270002
54,pcs_s1p02_pid,8.011447225000211,8,1.0014309031250264,24,0.3338103010416755,268435456,64,signals,61,410.7706235270002
55,pcs_s1p02_pid,7.572877366999819,8,0.9466096708749774,24,0.3155365569583258,268435456,64,signals,61,410.7706235270002
56,pcs_s1p02_pid,7.735536039000181,8,0.9669420048750226,24,0.3223140016250075,268435456,64,signals,61,410.7706235270002
57,pcs_s1p02_pid,7.644052663999901,8,0.9555065829999876,24,0.3185021943333292,268435456,64,signals,61,410.7706235270002
58,pcs_s1p02_pid,7.746748562999983,8,0.9683435703749979,24,0.3227811901249993,268435456,64,signals,61,410.7706235270002
59,pcs_s1p02_pid,6.735346752000169,8,0.8419183440000211,24,0.280639448000007,268435456,64,signals,61,410.7706235270002
60,pcs_s1p02_pid,7.556991546000063,8,0.9446239432500079,24,0.3148746477500026,268435456,64,signals,61,410.7706235270002
61,pcs_s1p02_pid,6.422552739000366,8,0.8028190923750458,24,0.26760636412501526,268435456,64,signals,61,410.7706235270002
62,pcs_s1p02_pid,6.062294666000071,8,0.7577868332500088,24,0.2525956110833363,268435456,64,signals,61,410.7706235270002
63,pcs_s1p02_pid,2.804131239000071,4,0.7010328097500178,12,0.23367760325000594,268435456,64,signals,61,410.7706235270002
1,pcs_s1p16_pid,7.4033976440000515,8,0.9254247055000064,24,0.3084749018333355,268435456,64,signals,61,410.7706235270002
2,pcs_s1p16_pid,5.651307393000025,8,0.7064134241250031,24,0.23547114137500103,268435456,64,signals,61,410.7706235270002
3,pcs_s1p16_pid,5.996931821000089,8,0.7496164776250112,24,0.24987215920833705,268435456,64,signals,61,410.7706235270002
4,pcs_s1p16_pid,7.515880773999925,8,0.9394850967499906,24,0.3131616989166635,268435456,64,signals,61,410.7706235270002
5,pcs_s1p16_pid,6.639916392000032,8,0.829989549000004,24,0.2766631830000013,268435456,64,signals,61,410.7706235270002
6,pcs_s1p16_pid,8.385886559000028,8,1.0482358198750035,24,0.34941193995833447,268435456,64,signals,61,410.7706235270002
7,pcs_s1p16_pid,7.924519937999776,8,0.990564992249972,24,0.33018833074999066,268435456,64,signals,61,410.7706235270002
8,pcs_s1p16_pid,7.462772100000166,8,0.9328465125000207,24,0.3109488375000069,268435456,64,signals,61,410.7706235270002
9,pcs_s1p16_pid,5.906406817000061,8,0.7383008521250076,24,0.2461002840416692,268435456,64,signals,61,410.7706235270002
10,pcs_s1p16_pid,7.484459527000126,8,0.9355574408750158,24,0.31185248029167195,268435456,64,signals,61,410.7706235270002
11,pcs_s1p16_pid,5.732703611000034,8,0.7165879513750042,24,0.23886265045833474,268435456,64,signals,61,410.7706235270002
12,pcs_s1p16_pid,5.051274142999773,8,0.6314092678749716,24,0.21046975595832387,268435456,64,signals,61,410.7706235270002
13,pcs_s1p16_pid,8.002763776999927,8,1.000345472124991,24,0.3334484907083303,268435456,64,signals,61,410.7706235270002
14,pcs_s1p16_pid,5.646427141000004,8,0.7058033926250005,24,0.23526779754166682,268435456,64,signals,61,410.7706235270002
15,pcs_s1p16_pid,6.8743502289999014,8,0.8592937786249877,24,0.28643125954166254,268435456,64,signals,61,410.7706235270002
16,pcs_s1p16_pid,4.754104284000277,8,0.5942630355000347,24,0.19808767850001155,268435456,64,signals,61,410.7706235270002
17,pcs_s1p16_pid,6.085077246999845,8,0.7606346558749806,24,0.2535448852916602,268435456,64,signals,61,410.7706235270002
18,pcs_s1p16_pid,10.234890202000315,8,1.2793612752500394,24,0.4264537584166798,268435456,64,signals,61,410.7706235270002
19,pcs_s1p16_pid,5.792803851999906,8,0.7241004814999883,24,0.24136682716666277,268435456,64,signals,61,410.7706235270002
20,pcs_s1p16_pid,6.003397434000362,8,0.7504246792500453,24,0.2501415597500151,268435456,64,signals,61,410.7706235270002
21,pcs_s1p16_pid,5.4515290640001695,8,0.6814411330000212,24,0.2271470443333404,268435456,64,signals,61,410.7706235270002
22,pcs_s1p16_pid,5.350432713999908,8,0.6688040892499885,24,0.22293469641666283,268435456,64,signals,61,410.7706235270002
23,pcs_s1p16_pid,9.533521426999869,8,1.1916901783749836,24,0.39723005945832784,268435456,64,signals,61,410.7706235270002
24,pcs_s1p16_pid,7.044065972999761,8,0.8805082466249701,24,0.29350274887499,268435456,64,signals,61,410.7706235270002
25,pcs_s1p16_pid,9.974676299000294,8,1.2468345373750367,24,0.41561151245834554,268435456,64,signals,61,410.7706235270002
26,pcs_s1p16_pid,5.941211012999702,8,0.7426513766249627,24,0.24755045887498758,268435456,64,signals,61,410.7706235270002
27,pcs_s1p16_pid,5.258374015999834,8,0.6572967519999793,24,0.21909891733332643,268435456,64,signals,61,410.7706235270002
28,pcs_s1p16_pid,6.59856221400014,8,0.8248202767500175,24,0.2749400922500058,268435456,64,signals,61,410.7706235270002
29,pcs_s1p16_pid,5.471612978999929,8,0.6839516223749911,24,0.22798387412499702,268435456,64,signals,61,410.7706235270002
30,pcs_s1p16_pid,5.90988970699982,8,0.7387362133749775,24,0.24624540445832585,268435456,64,signals,61,410.7706235270002
31,pcs_s1p16_pid,5.8156285069999285,8,0.7269535633749911,24,0.24231785445833035,268435456,64,signals,61,410.7706235270002
32,pcs_s1p16_pid,7.152075384999989,8,0.8940094231249986,24,0.2980031410416662,268435456,64,signals,61,410.7706235270002
33,pcs_s1p16_pid,8.67529555100009,8,1.0844119438750113,24,0.3614706479583371,268435456,64,signals,61,410.7706235270002
34,pcs_s1p16_pid,9.628673957999581,8,1.2035842447499476,24,0.4011947482499825,268435456,64,signals,61,410.7706235270002
35,pcs_s1p16_pid,7.070658256000115,8,0.8838322820000144,24,0.29461076066667147,268435456,64,signals,61,410.7706235270002
36,pcs_s1p16_pid,7.314973404999819,8,0.9143716756249773,24,0.3047905585416591,268435456,64,signals,61,410.7706235270002
37,pcs_s1p16_pid,5.513015240000186,8,0.6891269050000233,24,0.2297089683333411,268435456,64,signals,61,410.7706235270002
38,pcs_s1p16_pid,7.458692237000378,8,0.9323365296250472,24,0.3107788432083491,268435456,64,signals,61,410.7706235270002
39,pcs_s1p16_pid,5.979981610999857,8,0.7474977013749822,24,0.2491659004583274,268435456,64,signals,61,410.7706235270002
40,pcs_s1p16_pid,7.036242904000119,8,0.8795303630000149,24,0.2931767876666716,268435456,64,signals,61,410.7706235270002
41,pcs_s1p16_pid,3.624765717000173,8,0.45309571462502163,24,0.1510319048750072,268435456,64,signals,61,410.7706235270002
42,pcs_s1p16_pid,6.87208800999997,8,0.8590110012499963,24,0.28633700041666543,268435456,64,signals,61,410.7706235270002
43,pcs_s1p16_pid,6.139533606999976,8,0.767441700874997,24,0.2558139002916657,268435456,64,signals,61,410.7706235270002
44,pcs_s1p16_pid,5.744231540000328,8,0.718028942500041,24,0.239342980833347,268435456,64,signals,61,410.7706235270002
45,pcs_s1p16_pid,9.792372177999823,8,1.224046522249978,24,0.4080155074166593,268435456,64,signals,61,410.7706235270002
46,pcs_s1p16_pid,6.988908281000022,8,0.8736135351250027,24,0.2912045117083342,268435456,64,signals,61,410.7706235270002
47,pcs_s1p16_pid,6.154325799999697,8,0.7692907249999621,24,0.256430241666654,268435456,64,signals,61,410.7706235270002
48,pcs_s1p16_pid,7.340222807999908,8,0.9175278509999885,24,0.30584261699999615,268435456,64,signals,61,410.7706235270002
49,pcs_s1p16_pid,5.271401932000117,8,0.6589252415000146,24,0.21964174716667154,268435456,64,signals,61,410.7706235270002
50,pcs_s1p16_pid,6.86196129200016,8,0.85774516150002,24,0.28591505383334,268435456,64,signals,61,410.7706235270002
51,pcs_s1p16_pid,5.102054212999974,8,0.6377567766249967,24,0.21258559220833226,268435456,64,signals,61,410.7706235270002
52,pcs_s1p16_pid,4.779939433999971,8,0.5974924292499963,24,0.1991641430833321,268435456,64,signals,61,410.7706235270002
53,pcs_s1p16_pid,8.453187490000346,8,1.0566484362500432,24,0.35221614541668106,268435456,64,signals,61,410.7706235270002
54,pcs_s1p16_pid,5.283406503999686,8,0.6604258129999607,24,0.22014193766665358,268435456,64,signals,61,410.7706235270002
55,pcs_s1p16_pid,4.581056416999672,8,0.572632052124959,24,0.19087735070831968,268435456,64,signals,61,410.7706235270002
56,pcs_s1p16_pid,8.45917214300016,8,1.05739651787502,24,0.35246550595834,268435456,64,signals,61,410.7706235270002
57,pcs_s1p16_pid,7.752566659999957,8,0.9690708324999946,24,0.32302361083333153,268435456,64,signals,61,410.7706235270002
58,pcs_s1p16_pid,5.113168795000092,8,0.6391460993750115,24,0.21304869979167051,268435456,64,signals,61,410.7706235270002
59,pcs_s1p16_pid,6.652395289999731,8,0.8315494112499664,24,0.27718313708332215,268435456,64,signals,61,410.7706235270002
60,pcs_s1p16_pid,7.551079885000036,8,0.9438849856250044,24,0.31462832854166817,268435456,64,signals,61,410.7706235270002
61,pcs_s1p16_pid,7.576989791999949,8,0.9471237239999937,24,0.31570790799999787,268435456,64,signals,61,410.7706235270002
62,pcs_s1p16_pid,7.147279124000306,8,0.8934098905000383,24,0.2978032968333461,268435456,64,signals,61,410.7706235270002
63,pcs_s1p16_pid,3.981709013999989,4,0.9954272534999973,12,0.3318090844999991,268435456,64,signals,61,410.7706235270002
1,pcs_s1start,6.713928288000261,8,0.8392410360000326,8,0.8392410360000326,268435456,64,signals,61,410.7706235270002
2,pcs_s1start,6.4057750510000915,8,0.8007218813750114,8,0.8007218813750114,268435456,64,signals,61,410.7706235270002
3,pcs_s1start,8.338291178999953,8,1.042286397374994,8,1.042286397374994,268435456,64,signals,61,410.7706235270002
4,pcs_s1start,5.749511013999836,8,0.7186888767499795,8,0.7186888767499795,268435456,64,signals,61,410.7706235270002
5,pcs_s1start,7.186658960999921,8,0.8983323701249901,8,0.8983323701249901,268435456,64,signals,61,410.7706235270002
6,pcs_s1start,7.205638421999993,8,0.9007048027499991,8,0.9007048027499991,268435456,64,signals,61,410.7706235270002
7,pcs_s1start,7.562334976999864,8,0.945291872124983,8,0.945291872124983,268435456,64,signals,61,410.7706235270002
8,pcs_s1start,4.547532855999634,8,0.5684416069999543,8,0.5684416069999543,268435456,64,signals,61,410.7706235270002
9,pcs_s1start,4.927766312000131,8,0.6159707890000163,8,0.6159707890000163,268435456,64,signals,61,410.7706235270002
10,pcs_s1start,8.02445161200012,8,1.003056451500015,8,1.003056451500015,268435456,64,signals,61,410.7706235270002
11,pcs_s1start,7.464376877000177,8,0.9330471096250221,8,0.9330471096250221,268435456,64,signals,61,410.7706235270002
12,pcs_s1start,5.448594058000253,8,0.6810742572500317,8,0.6810742572500317,268435456,64,signals,61,410.7706235270002
13,pcs_s1start,5.730256315999668,8,0.7162820394999585,8,0.7162820394999585,268435456,64,signals,61,410.7706235270002
14,pcs_s1start,6.580017825000141,8,0.8225022281250176,8,0.8225022281250176,268435456,64,signals,61,410.7706235270002
15,pcs_s1start,5.88235761299984,8,0.73529470162498,8,0.73529470162498,268435456,64,signals,61,410.7706235270002
16,pcs_s1start,6.544532059000176,8,0.818066507375022,8,0.818066507375022,268435456,64,signals,61,410.7706235270002
17,pcs_s1start,6.338367304000258,8,0.7922959130000322,8,0.7922959130000322,268435456,64,signals,61,410.7706235270002
18,pcs_s1start,7.351025081999978,8,0.9188781352499973,8,0.9188781352499973,268435456,64,signals,61,410.7706235270002
19,pcs_s1start,6.137032701999942,8,0.7671290877499928,8,0.7671290877499928,268435456,64,signals,61,410.7706235270002
20,pcs_s1start,8.231717832000413,8,1.0289647290000516,8,1.0289647290000516,268435456,64,signals,61,410.7706235270002
21,pcs_s1start,6.97661392100008,8,0.87207674012501,8,0.87207674012501,268435456,64,signals,61,410.7706235270002
22,pcs_s1start,9.676688800000193,8,1.209586100000024,8,1.209586100000024,268435456,64,signals,61,410.7706235270002
23,pcs_s1start,5.758283173000109,8,0.7197853966250136,8,0.7197853966250136,268435456,64,signals,61,410.7706235270002
24,pcs_s1start,6.965514514999995,8,0.8706893143749994,8,0.8706893143749994,268435456,64,signals,61,410.7706235270002
25,pcs_s1start,10.163334802000008,8,1.270416850250001,8,1.270416850250001,268435456,64,signals,61,410.7706235270002
26,pcs_s1start,8.094293093000033,8,1.0117866366250041,8,1.0117866366250041,268435456,64,signals,61,410.7706235270002
27,pcs_s1start,5.911117019000358,8,0.7388896273750447,8,0.7388896273750447,268435456,64,signals,61,410.7706235270002
28,pcs_s1start,7.222849555000266,8,0.9028561943750333,8,0.9028561943750333,268435456,64,signals,61,410.7706235270002
29,pcs_s1start,7.059120326000084,8,0.8823900407500105,8,0.8823900407500105,268435456,64,signals,61,410.7706235270002
30,pcs_s1start,4.549487201999909,8,0.5686859002499887,8,0.5686859002499887,268435456,64,signals,61,410.7706235270002
31,pcs_s1start,6.456463257999985,8,0.8070579072499982,8,0.8070579072499982,268435456,64,signals,61,410.7706235270002
32,pcs_s1start,5.0131394730001375,8,0.6266424341250172,8,0.6266424341250172,268435456,64,signals,61,410.7706235270002
33,pcs_s1start,8.19412017400009,8,1.0242650217500113,8,1.0242650217500113,268435456,64,signals,61,410.7706235270002
34,pcs_s1start,4.078418419000172,8,0.5098023023750216,8,0.5098023023750216,268435456,64,signals,61,410.7706235270002
35,pcs_s1start,4.659897656999874,8,0.5824872071249843,8,0.5824872071249843,268435456,64,signals,61,410.7706235270002
36,pcs_s1start,6.660963398999684,8,0.8326204248749605,8,0.8326204248749605,268435456,64,signals,61,410.7706235270002
37,pcs_s1start,6.4993581490002725,8,0.8124197686250341,8,0.8124197686250341,268435456,64,signals,61,410.7706235270002
38,pcs_s1start,6.234141061999708,8,0.7792676327499635,8,0.7792676327499635,268435456,64,signals,61,410.7706235270002
39,pcs_s1start,4.592576108999765,8,0.5740720136249706,8,0.5740720136249706,268435456,64,signals,61,410.7706235270002
40,pcs_s1start,7.49277629900007,8,0.9365970373750088,8,0.9365970373750088,268435456,64,signals,61,410.7706235270002
41,pcs_s1start,9.4300815040001,8,1.1787601880000125,8,1.1787601880000125,268435456,64,signals,61,410.7706235270002
42,pcs_s1start,7.746197005999875,8,0.9682746257499844,8,0.9682746257499844,268435456,64,signals,61,410.7706235270002
43,pcs_s1start,9.29199098800018,8,1.1614988735000225,8,1.1614988735000225,268435456,64,signals,61,410.7706235270002
44,pcs_s1start,10.952490304000094,8,1.3690612880000117,8,1.3690612880000117,268435456,64,signals,61,410.7706235270002
45,pcs_s1start,5.773207946999719,8,0.7216509933749649,8,0.7216509933749649,268435456,64,signals,61,410.7706235270002
46,pcs_s1start,6.849893716000224,8,0.856236714500028,8,0.856236714500028,268435456,64,signals,61,410.7706235270002
47,pcs_s1start,6.168937457000084,8,0.7711171821250105,8,0.7711171821250105,268435456,64,signals,61,410.7706235270002
48,pcs_s1start,6.87667174499984,8,0.85958396812498,8,0.85958396812498,268435456,64,signals,61,410.7706235270002
49,pcs_s1start,7.541602405000049,8,0.9427003006250061,8,0.9427003006250061,268435456,64,signals,61,410.7706235270002
50,pcs_s1start,5.343514169000173,8,0.6679392711250216,8,0.6679392711250216,268435456,64,signals,61,410.7706235270002
51,pcs_s1start,9.213315487999807,8,1.151664435999976,8,1.151664435999976,268435456,64,signals,61,410.7706235270002
52,pcs_s1start,7.713148294999883,8,0.9641435368749853,8,0.9641435368749853,268435456,64,signals,61,410.7706235270002
53,pcs_s1start,5.409694326000135,8,0.6762117907500169,8,0.6762117907500169,268435456,64,signals,61,410.7706235270002
54,pcs_s1start,6.306095497000115,8,0.7882619371250144,8,0.7882619371250144,268435456,64,signals,61,410.7706235270002
55,pcs_s1start,8.823659903000134,8,1.1029574878750168,8,1.1029574878750168,268435456,64,signals,61,410.7706235270002
56,pcs_s1start,4.465556045000085,8,0.5581945056250106,8,0.5581945056250106,268435456,64,signals,61,410.7706235270002
57,pcs_s1start,5.55990160500005,8,0.6949877006250063,8,0.6949877006250063,268435456,64,signals,61,410.7706235270002
58,pcs_s1start,6.313655571999789,8,0.7892069464999736,8,0.7892069464999736,268435456,64,signals,61,410.7706235270002
59,pcs_s1start,3.552105453999957,8,0.4440131817499946,8,0.4440131817499946,268435456,64,signals,61,410.7706235270002
60,pcs_s1start,10.258048671999859,8,1.2822560839999824,8,1.2822560839999824,268435456,64,signals,61,410.7706235270002
61,pcs_s1start,6.143081908999648,8,0.767885238624956,8,0.767885238624956,268435456,64,signals,61,410.7706235270002
62,pcs_s1start,6.217608934000054,8,0.7772011167500068,8,0.7772011167500068,268435456,64,signals,61,410.7706235270002
63,pcs_s1start,3.77406283099981,4,0.9435157077499525,4,0.9435157077499525,268435456,64,signals,61,410.7706235270002
1,pcs_s2p02,6.126689181000074,8,0.7658361476250093,16,0.38291807381250464,268435456,64,signals,61,410.7706235270002
2,pcs_s2p02,7.24214677100008,8,0.90526834637501,16,0.452634173187505,268435456,64,signals,61,410.7706235270002
3,pcs_s2p02,9.018959514000016,8,1.127369939250002,16,0.563684969625001,268435456,64,signals,61,410.7706235270002
4,pcs_s2p02,6.091641464000077,8,0.7614551830000096,16,0.3807275915000048,268435456,64,signals,61,410.7706235270002
5,pcs_s2p02,8.660511083000074,8,1.0825638853750092,16,0.5412819426875046,268435456,64,signals,61,410.7706235270002
6,pcs_s2p02,4.712823210999886,8,0.5891029013749858,16,0.2945514506874929,268435456,64,signals,61,410.7706235270002
7,pcs_s2p02,5.301564864999818,8,0.6626956081249773,16,0.33134780406248865,268435456,64,signals,61,410.7706235270002
8,pcs_s2p02,15.55202435900037,8,1.9440030448750463,16,0.9720015224375231,268435456,64,signals,61,410.7706235270002
9,pcs_s2p02,4.646652850999999,8,0.5808316063749999,16,0.29041580318749993,268435456,64,signals,61,410.7706235270002
10,pcs_s2p02,5.2722604820000925,8,0.6590325602500116,16,0.3295162801250058,268435456,64,signals,61,410.7706235270002
11,pcs_s2p02,5.286384515999998,8,0.6607980644999998,16,0.3303990322499999,268435456,64,signals,61,410.7706235270002
12,pcs_s2p02,4.909630167000159,8,0.6137037708750199,16,0.30685188543750996,268435456,64,signals,61,410.7706235270002
13,pcs_s2p02,6.596937808999883,8,0.8246172261249853,16,0.41230861306249267,268435456,64,signals,61,410.7706235270002
14,pcs_s2p02,5.448659559000134,8,0.6810824448750168,16,0.3405412224375084,268435456,64,signals,61,410.7706235270002
15,pcs_s2p02,5.589214374000221,8,0.6986517967500276,16,0.3493258983750138,268435456,64,signals,61,410.7706235270002
16,pcs_s2p02,11.257511978000366,8,1.4071889972500458,16,0.7035944986250229,268435456,64,signals,61,410.7706235270002
17,pcs_s2p02,4.4216895070003375,8,0.5527111883750422,16,0.2763555941875211,268435456,64,signals,61,410.7706235270002
18,pcs_s2p02,9.694203959999868,8,1.2117754949999835,16,0.6058877474999917,268435456,64,signals,61,410.7706235270002
19,pcs_s2p02,7.990787299000203,8,0.9988484123750254,16,0.4994242061875127,268435456,64,signals,61,410.7706235270002
20,pcs_s2p02,7.213714114999675,8,0.9017142643749594,16,0.4508571321874797,268435456,64,signals,61,410.7706235270002
21,pcs_s2p02,6.598072530000081,8,0.8247590662500102,16,0.4123795331250051,268435456,64,signals,61,410.7706235270002
22,pcs_s2p02,8.986037682000187,8,1.1232547102500234,16,0.5616273551250117,268435456,64,signals,61,410.7706235270002
23,pcs_s2p02,9.184432737999941,8,1.1480540922499927,16,0.5740270461249963,268435456,64,signals,61,410.7706235270002
